id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
27496,2.8393,35.0,4.620087336244541,1.0178117048346056,933.0,3.097087378640776,33.92,-118.36,1.763
27497,4.2891,12.0,4.79253112033195,1.0465116279069768,1583.0,4.119402985074627,37.34,-121.82,1.663
27498,6.5105,38.0,6.541984732824427,1.015209125475285,1479.0,2.86731843575419,34.17,-118.12,3.423
27499,2.3567,25.0,5.60699865410498,1.0681362725450902,2082.0,3.0837004405286343,33.73,-117.83,1.075
27500,2.6298,27.0,3.636898905608755,1.0459242250287026,1504.0,3.744868035190616,34.09,-118.03,1.33
27501,3.4646,29.0,4.335820895522388,1.1940298507462686,1059.0,3.8260869565217392,36.96,-121.96,2.0
27502,5.0369,16.0,5.621621621621621,1.0517241379310345,1902.0,2.745945945945946,32.91,-117.08,1.446
27503,3.2721,17.0,5.389915966386551,1.0873362445414847,669.0,2.288515406162465,33.88,-117.86,2.875
27504,2.3598,12.0,2.843642611683849,1.095271210013908,4854.0,2.491991786447638,33.88,-117.91,1.625
27505,8.2664,33.0,6.753363228699552,1.0,996.0,2.460413080724876,37.9,-122.54,4.741
27506,1.3274,28.0,3.937759336099585,1.0950226244343892,1232.0,3.2885906040268456,36.75,-119.78,0.621
27507,6.8462,21.0,8.305343511450381,1.0161943319838096,702.0,2.82660687593423,32.84,-117.2,3.567
27508,1.7137,12.0,4.501564129301356,1.038532110091743,1970.0,2.2036697247706423,40.77,-124.16,0.978
27509,5.9619,44.0,5.885922330097087,1.1740331491712708,744.0,2.6298342541436464,34.01,-118.42,3.492
27510,1.3304,36.0,4.2938331318016925,0.9987908101571948,1667.0,3.462915601023018,33.93,-118.25,0.914
27511,2.2543,24.0,4.732510288065844,1.0460358056265984,1852.0,2.391674550614948,33.74,-116.97,0.682
27512,8.9728,33.0,7.980769230769231,1.245791245791246,441.0,2.2564102564102564,33.62,-117.93,5.00001
27513,2.2292,11.0,3.1043324491600357,1.0723981900452488,2553.0,1.6273291925465838,38.58,-121.48,1.25
27514,6.4001,42.0,5.735798016230839,1.0099800399201595,1257.0,2.564315352697096,34.01,-118.47,4.746
27515,3.4659,20.0,4.728026533996683,1.0381426202321724,1985.0,2.733524355300837,32.62,-117.09,1.271
27516,3.5333,39.0,5.298076923076923,1.0769230769230769,1098.0,2.6346153846153846,33.91,-118.31,2.559
27517,10.0968,52.0,8.275862068965518,1.0758620689655172,585.0,3.177011494252873,34.15,-118.4,3.8
27518,3.0043,35.0,4.813708260105448,1.0405353728489484,1624.0,2.15695067264574,34.09,-117.93,1.783
27519,1.6571,18.0,2.736526946107785,1.1037924151696608,1815.0,2.828855721393035,34.15,-118.24,1.775
27520,2.2765,30.0,3.447460595446585,1.0735586481113322,2672.0,2.425162337662337,34.07,-118.13,1.205
27521,3.3882,31.0,4.38288920056101,1.0909090909090908,2667.0,3.536520584329349,33.95,-118.03,1.623
27522,5.1221,17.0,6.251968503937008,1.0250391236306728,1252.0,2.7716535433070866,35.11,-120.59,2.699
27523,2.1917,18.0,5.147208121827411,1.1216056670602126,1660.0,2.725931445603576,37.95,-121.24,0.679
27524,2.6111,20.0,3.209944751381216,1.118532455315146,5443.0,1.6538849646821392,34.18,-118.43,2.625
27525,4.0441,23.0,3.946745562130178,1.051685393258427,2029.0,2.466292134831461,37.74,-122.42,3.273
27526,1.4338,22.0,4.132075471698113,1.0566037735849056,764.0,4.333333333333333,37.36,-120.63,0.503
27527,4.6173,8.0,3.9831460674157295,1.0265486725663715,697.0,1.7391304347826086,37.79,-122.43,3.75
27528,5.5875,9.0,6.395348837209302,1.0381426202321724,2232.0,3.2918739635157546,33.67,-117.98,2.207
27529,1.2668,29.0,4.491408934707904,1.0,1010.0,2.73972602739726,35.12,-118.83,0.819
27530,9.8177,25.0,7.772189349112426,0.970472440944882,1745.0,2.599022004889976,33.83,-118.22,4.656
27531,2.6288,17.0,11.490861618798956,2.206106870229008,1409.0,2.6371681415929205,38.07,-120.19,1.528
27532,10.2948,12.0,7.847639484978558,1.0427807486631016,6270.0,2.890949711934156,37.54,-122.34,5.00001
27533,2.983,20.0,4.295285359801489,1.0714285714285714,1193.0,2.539708265802269,37.68,-122.11,1.86
27534,3.5625,37.0,5.071161048689139,0.9662921348314608,771.0,3.48314606741573,33.97,-118.1,1.637
27535,1.6935,47.0,4.663212435233115,1.1548387096774193,671.0,2.763440860215093,34.04,-118.34,1.649
27536,2.225,26.0,2.7265625,1.111842105263158,1385.0,3.9609375,34.07,-118.21,1.515
27537,2.8906,52.0,5.434650455927052,1.0756972111553784,847.0,2.601593625498008,34.06,-118.34,2.289
27538,3.4609,35.0,4.403314917127072,0.988950276243094,964.0,3.633967789165447,37.6,-122.2,2.277
27539,3.875,9.0,5.426890756302521,0.959731543624161,1065.0,3.056497175141243,38.74,-121.27,1.335
27540,4.1685,4.0,4.1239092495637,1.102827763496144,3095.0,2.133659902029392,34.17,-118.59,3.385
27541,1.7212,23.0,3.456730769230769,1.1346153846153846,55.0,2.076923076923077,37.74,-121.39,1.15
27542,2.6944,52.0,4.572038420490928,1.073394495412844,1859.0,2.417569193742479,37.8,-122.41,1.625
27543,2.5843,17.0,4.143947655398037,1.0311231393775555,2799.0,2.727524204702666,32.58,-117.13,1.677
27544,4.0223,11.0,5.0,0.9571428571428572,1335.0,3.48,38.26,-121.32,1.168
27545,4.0985,34.0,5.275229357798165,1.0198675496688745,792.0,2.656036446469248,34.25,-118.45,2.631
27546,4.6103,35.0,5.194444444444445,0.8827160493827161,740.0,3.2839506172839505,34.25,-118.48,1.923
27547,5.4359,17.0,5.948654037886341,1.0390763765541742,962.0,2.7746113989637307,33.72,-118.3,3.523
27548,4.1379,39.0,4.146341463414634,1.0365853658536586,581.0,1.8317073170731708,32.74,-117.24,2.5
27549,4.0408,9.0,5.749478079331942,0.9958246346555324,1432.0,3.425389755011136,38.0,-121.85,1.608
27550,2.7813,42.0,4.726438698915763,1.0843953185977335,1635.0,3.3526970954356847,34.21,-118.44,1.482
27551,3.1681,24.0,3.7374701670644392,1.1833976858475386,1832.0,1.3129935391241925,34.15,-119.27,3.448
27552,4.7404,26.0,6.017592836676217,1.0475206611570247,2383.0,3.266443514644352,32.74,-116.99,2.32
27553,3.6406,10.0,5.436657681940701,1.0557184750733135,1594.0,2.8947368421052637,34.18,-117.15,1.395
27554,3.3482,31.0,4.667519181585678,1.07492795389049,1162.0,3.087565674255692,34.19,-118.42,2.024
27555,4.1083,16.0,6.45119305856833,1.0775444264943457,1447.0,3.06760374832664,32.86,-116.8,2.011
27556,5.6965,23.0,6.739057239057239,1.0460251046025104,1605.0,2.986861313868613,34.21,-118.33,2.952
27557,1.9045,25.0,3.414012738853504,1.073394495412844,1615.0,1.8226779252110976,33.77,-118.19,1.375
27558,3.1568,33.0,4.341796875,1.0,473.0,1.96875,34.03,-118.42,4.5
27559,3.2639,23.0,3.6457800511508953,1.0124826629681,1410.0,1.9368723098995693,33.84,-117.76,2.625
27560,4.6761,29.0,5.415743639921722,1.0268456375838926,1233.0,3.0763358778625958,33.87,-118.3,3.071
27561,5.1314,13.0,6.191489361702128,1.0147492625368733,929.0,2.6702127659574466,37.69,-120.98,1.909
27562,8.8062,25.0,7.465098039215686,1.0734782608695652,1339.0,2.755434782608696,34.02,-118.66,5.00001
27563,2.2604,48.0,3.620772946859904,1.0517241379310345,1858.0,4.344615384615385,34.07,-118.25,1.25
27564,3.3438,46.0,5.068965517241379,1.0150862068965518,828.0,2.7655172413793103,34.0,-118.33,1.896
27565,3.5521,28.0,5.583638583638583,1.0876623376623376,1150.0,2.8687258687258685,38.01,-121.82,0.973
27566,4.0444,18.0,6.504444444444444,1.075,952.0,2.642857142857143,32.82,-117.22,2.318
27567,5.687,21.0,5.926553672316384,1.0451977401129944,1729.0,2.5762711864406778,33.88,-118.37,3.824
27568,8.634,50.0,6.1835443037974684,1.1645569620253164,473.0,2.901898734177215,34.15,-118.36,5.00001
27569,3.0673,42.0,4.478823529411764,0.7764705882352941,525.0,2.3323529411764707,37.99,-121.3,1.306
27570,4.32,23.0,4.161290322580645,1.0229226361031518,1980.0,2.5080906148867315,34.17,-119.19,2.178
27571,3.0089,23.0,4.009779951100245,1.0232558139534884,1577.0,3.409090909090909,33.85,-117.88,1.976
27572,2.7352,41.0,3.972491909385113,1.036885245901639,870.0,1.819277108433735,37.88,-122.27,2.149
27573,3.5491,26.0,5.284327323162275,1.0641803989592369,2295.0,3.96525679758308,33.94,-117.4,1.297
27574,4.6406,31.0,4.85989010989011,1.0571428571428572,1509.0,2.9475524475524475,34.22,-118.24,2.04
27575,6.0191,36.0,4.722448979591837,0.965686274509804,822.0,2.6323529411764706,33.75,-118.1,5.00001
27576,2.2679,14.0,4.124413145539906,1.0155038759689925,1098.0,2.2222222222222223,32.79,-117.12,1.504
27577,2.811,14.0,4.271468144044321,1.0387811634349031,1215.0,2.1647139903514816,33.96,-118.3,1.92
27578,5.8382,41.0,5.76678445229682,1.0265957446808511,1318.0,2.1340987868284227,34.03,-118.24,3.957
27579,3.7159,27.0,6.025125628140704,1.0656634746922025,3842.0,2.2257281553398056,38.59,-121.01,1.577
27580,6.8462,27.0,5.502183406113537,0.9770992366412212,1402.0,2.613682092555332,37.55,-122.33,3.488
27581,3.4167,31.0,4.478260869565218,1.0363636363636364,2515.0,3.0625,33.84,-117.95,1.694
27582,4.1339,26.0,3.6997889182058064,1.03862660944206,1897.0,1.722278738555442,33.97,-118.45,4.375
27583,4.625,32.0,6.0073664825046045,1.0069204152249136,594.0,2.841541755888651,38.36,-122.69,2.093
27584,4.0568,35.0,4.988235294117647,1.156862745098039,546.0,2.9529411764705884,33.92,-118.37,1.5
27585,2.2328,25.0,3.524737631184408,0.9804270462633452,1512.0,4.438953488372093,33.98,-118.29,1.177
27586,3.2824,17.0,3.9277504105090313,1.063400576368876,2834.0,2.275524475524476,34.18,-118.53,2.913
27587,5.5951,20.0,6.458410351201478,1.083756345177665,1974.0,3.031654676258995,33.89,-117.85,2.64
27588,4.0893,26.0,4.941358024691358,1.0185185185185186,773.0,2.765432098765432,33.75,-117.85,1.9
27589,3.5048,25.0,5.20258064516129,0.9462102689486552,2156.0,2.8006535947712417,32.77,-117.05,1.621
27590,3.3693,33.0,4.098918083462133,1.0944333996023856,1773.0,3.953271028037383,34.08,-117.96,1.382
27591,3.9054,12.0,5.326470588235294,1.035294117647059,1000.0,2.458823529411765,38.02,-121.2,0.935
27592,2.1836,24.0,3.936920222634509,1.0465116279069768,2243.0,4.409495548216644,33.76,-117.94,1.479
27593,1.9309,21.0,3.38989898989899,1.0323232323232323,884.0,2.75959595959596,34.07,-118.26,2.083
27594,3.4063,52.0,5.009493670886076,1.1011880376894716,1177.0,3.6743119266055047,34.0,-118.27,3.058
27595,5.5106,19.0,5.35251798561151,1.0820793433652531,3152.0,3.127768313458262,37.23,-121.81,3.769
27596,3.625,25.0,5.573359073359073,1.032846715328467,926.0,2.552590266875981,38.02,-121.36,1.396
27597,2.2625,45.0,3.8483935742971886,1.06265664160401,1130.0,2.55206852360515,34.2,-118.16,1.543
27598,4.4318,16.0,5.545945945945946,1.058181818181818,1721.0,2.3513513513513518,37.74,-121.96,2.444
27599,2.3098,43.0,4.411700975081256,1.093681917211329,2300.0,2.8444108761329305,34.03,-118.18,1.306
27600,3.1509,19.0,3.9004267425320056,1.215568862275449,1246.0,1.985775248933144,37.81,-122.25,1.752
27601,10.9201,18.0,8.696682464454977,1.023316062176166,1223.0,3.05775075987842,33.62,-117.9,4.0
27602,1.7546,19.0,3.2142857142857144,1.0768045112781954,1066.0,2.351293103448276,32.64,-117.11,1.619
27603,3.6583,24.0,4.829351535836177,1.1199294532627866,1135.0,2.022071307300509,32.83,-117.22,1.76
27604,3.0253,15.0,5.134615384615385,1.0717948717948718,3660.0,3.241025641025641,37.75,-121.43,1.525
27605,2.0213,21.0,3.45625,1.070263488080301,1956.0,2.2265625,34.16,-118.45,3.02
27606,2.9441,13.0,4.44390243902439,1.0195121951219512,1478.0,2.424390243902439,37.61,-120.99,2.042
27607,3.0938,27.0,5.367875647668394,1.0699088145896656,3083.0,4.835051546391752,34.08,-117.74,1.099
27608,3.0651,21.0,4.465753424657534,1.0753424657534247,2917.0,3.271232876712329,33.91,-118.23,2.215
27609,3.6563,24.0,3.773170731707317,1.089430894308943,814.0,2.817073170731707,37.3,-121.88,2.3
27610,4.8229,24.0,6.271666666666667,0.9797687861271676,1398.0,2.638494623655914,37.24,-121.82,2.436
27611,3.9722,29.0,5.346592178770949,1.0558659217877095,2394.0,3.2461273666092945,33.82,-117.95,1.857
27612,5.8269,31.0,6.803063457330436,1.089820359281437,1216.0,3.678832116788321,37.25,-121.89,2.448
27613,0.9844,22.0,3.292585170340681,1.0467625899280577,571.0,4.42512077294686,37.34,-120.6,0.604
27614,2.5804,28.0,3.761658031088083,1.0,1662.0,4.553459119496855,33.82,-118.2,1.428
27615,4.8036,23.0,5.61609907120743,1.0958549222797926,1033.0,2.3550660792951543,33.62,-117.85,5.00001
27616,3.1645,22.0,4.683363148479428,1.1210610091743118,1478.0,1.913594470046083,37.9,-122.06,3.568
27617,3.9659,12.0,4.739583333333333,1.1708333333333334,1416.0,2.8463541666666665,33.72,-118.29,2.184
27618,5.5942,15.0,5.93951890034364,1.058405682715075,653.0,2.0122324159021407,38.58,-121.83,2.27
27619,3.5486,16.0,3.9579349904397705,1.1434262948207214,1532.0,1.946058091286307,37.33,-121.86,1.756
27620,3.7872,16.0,5.275862068965517,1.0151724137931033,2003.0,2.810344827586207,38.49,-121.32,1.26
27621,2.7826,19.0,4.814814814814815,1.0545702592087312,4312.0,2.4376278118609407,33.79,-117.81,2.742
27622,3.1912,28.0,3.441860465116279,1.0232558139534884,2818.0,4.427906976744186,33.8,-118.18,1.411
27623,2.8125,43.0,4.706214689265536,1.0528125,609.0,2.0,37.97,-121.32,0.966
27624,2.725,24.0,5.663194444444445,1.0146341463414634,1057.0,2.2222222222222223,34.16,-117.26,0.863
27625,5.3126,20.0,6.133587786259542,0.9465648854961832,4496.0,3.652996845425867,33.85,-117.88,1.792
27626,1.6136,11.0,5.111301369863014,1.0644490644490645,1825.0,2.456043956043956,40.54,-122.2,0.623
27627,3.7917,37.0,6.040322580645161,1.1048387096774193,914.0,2.403225806451613,38.54,-121.72,1.903
27628,2.1964,52.0,3.98527607361963,1.0582822085889572,1203.0,2.4104683195592287,34.13,-118.27,1.322
27629,5.8243,25.0,5.782828282828283,0.9494949494949496,1398.0,2.845454545454545,34.23,-119.19,2.224
27630,3.9236,34.0,5.8817733990147785,1.0736196319018405,1043.0,2.950920245398773,34.09,-118.08,1.892
27631,2.3542,24.0,4.472945891783567,1.1334586466165413,1461.0,4.294573643410853,36.79,-119.82,0.475
27632,1.4886,15.0,4.5,1.0833333333333333,1349.0,3.673282442748092,33.94,-116.96,0.571
27633,6.1078,23.0,6.826193921853035,1.0070921985815602,1524.0,2.616338028169014,37.99,-122.29,3.477
27634,7.6166,22.0,6.141361256544503,0.9979550102249488,1456.0,2.5424164524421595,37.4,-122.11,4.526
27635,2.0096,36.0,4.231437598736177,1.0096339113680155,3036.0,3.619205298013245,37.93,-121.25,0.735
27636,3.825,20.0,5.353474320241692,1.071763602251407,1801.0,2.650924024640657,36.35,-119.64,0.675
27637,5.3074,18.0,6.379310344827586,1.0413793103448277,802.0,2.8834586466165413,33.01,-117.05,2.745
27638,3.9615,17.0,5.727959697732998,1.0893271461716938,2383.0,2.7401392111368907,33.75,-116.93,1.135
27639,6.7703,26.0,6.71689497716895,0.97047817047817,1360.0,3.0233766233766235,33.82,-118.11,2.667
27640,2.1187,44.0,4.701970443349754,1.067193675889328,904.0,1.990881458966565,32.76,-117.23,3.124
27641,2.9769,37.0,5.035046728971962,1.0274725274725274,1184.0,5.2635983263598325,35.72,-119.46,0.608
27642,4.025,15.0,4.765864332603939,0.9773299748110832,1553.0,2.015105740181269,33.89,-117.87,2.241
27643,2.6964,17.0,3.4547413793103448,0.9556962025316456,2174.0,3.238297872340425,34.06,-118.11,1.823
27644,2.4667,52.0,4.590613382899628,1.0751104100946371,1179.0,2.056356487549148,38.09,-122.25,1.534
27645,7.4382,33.0,6.429447852760736,1.0588235294117647,1398.0,2.52755905511811,37.43,-122.15,4.2
27646,2.7448,34.0,4.379310344827586,1.096551724137931,735.0,2.1724137931034484,38.34,-122.69,2.409
27647,7.8347,52.0,6.889400921658986,1.0193236714975846,741.0,2.800722023047375,34.47,-119.71,5.00001
27648,4.625,24.0,6.373493975903615,1.0072463768115942,735.0,3.040963855421687,34.1,-118.04,3.143
27649,1.3882,19.0,4.938718662952646,1.145658263305322,1355.0,3.0672268907563027,37.94,-121.26,0.604
27650,7.4863,19.0,7.083665338645418,1.0385674931129476,2300.0,3.8200514225941418,33.83,-118.11,3.932
27651,5.4155,19.0,6.690909090909091,0.9484848484848484,628.0,2.676767676767677,38.25,-122.61,1.52
27652,5.7907,26.0,5.45272206303725,1.031746031746032,370.0,2.963503649635036,33.88,-117.99,2.909
27653,4.0074,18.0,4.898601398601398,1.062937062937063,857.0,2.779220779220779,32.85,-116.97,1.524
27654,5.1695,16.0,5.769230769230769,1.0128205128205128,702.0,2.025641025641025,34.17,-118.85,2.409
27655,2.9389,52.0,3.360169491525424,1.0699481865284974,504.0,1.7182203389830508,37.77,-122.44,3.375
27656,3.024,19.0,4.717451523545706,1.018939393939394,730.0,2.743055555555556,34.05,-117.7,1.214
27657,2.6513,20.0,3.933530280649926,1.067173637515843,2259.0,2.017283950617284,34.17,-118.3,2.245
27658,3.5,29.0,5.094462540716612,1.0116618075801749,2076.0,2.7266881028938905,34.41,-119.79,2.178
27659,3.7685,19.0,3.751184834123223,1.054989816700611,1433.0,2.4465408805031448,34.2,-118.59,2.592
27660,3.6719,12.0,4.6348773841961854,1.038474870017331,7443.0,2.4355140186915887,38.58,-121.56,1.595
27661,3.3906,18.0,4.29014598540146,1.1548117154811717,1349.0,2.715481171548117,36.99,-121.89,1.413
27662,1.7113,19.0,2.1440677966101696,1.0388059701492538,3136.0,3.7824858757062154,34.18,-118.49,2.208
27663,1.2301,6.0,4.258845437616388,1.205298013245033,1882.0,4.654986522911051,37.62,-121.02,0.675
27664,13.466,36.0,7.15748031496063,1.044368600682594,781.0,2.827433628318584,37.4,-122.2,5.00001
27665,6.3992,52.0,7.746958637469587,1.0864197530864197,1077.0,2.3205673758865246,37.77,-121.87,2.75
27666,10.6186,23.0,7.304721030042918,1.0665236051502145,2382.0,2.4198988195615514,34.14,-118.49,5.00001
27667,4.5417,33.0,5.023372287145242,1.0371352785145889,1389.0,2.28995057660626,32.82,-117.27,2.386
27668,3.038,35.0,5.098412698412698,0.988095238095238,849.0,2.533333333333333,34.17,-118.32,2.5
27669,1.2175,38.0,4.353474320241692,1.0786749482401656,1797.0,3.1860068259385668,34.15,-117.31,0.67
27670,2.75,36.0,3.744897959183673,0.9948979591836736,995.0,3.068345323741007,32.7,-117.01,1.639
27671,3.5096,19.0,3.690883190883191,1.0293040293040292,2842.0,2.5072727272727278,33.87,-118.3,2.658
27672,3.9427,22.0,4.956435643564356,0.9772727272727272,1231.0,3.0594059405940595,33.88,-118.06,2.689
27673,3.6369,30.0,4.158940397350993,1.060185758513932,2626.0,3.7360454115421,33.98,-118.17,1.142
27674,3.67,26.0,5.032786885245901,1.1270491803278688,1435.0,3.0818505338078293,33.97,-117.53,1.389
27675,3.6298,17.0,5.140969162995595,1.025440313111546,1375.0,2.4951076320939336,35.13,-120.57,2.304
27676,3.63,24.0,4.704204545454546,1.0827285921625545,1489.0,3.0167464114832536,34.06,-118.11,1.917
27677,3.8274,28.0,5.304785894207158,1.0345528455284554,1388.0,2.8353658536585367,34.08,-117.46,1.262
27678,2.6055,20.0,5.784070796460177,1.0336134453781514,648.0,4.538834951456311,36.74,-119.77,0.269
27679,3.9792,15.0,5.509687034277198,0.9984802431610942,2015.0,3.663147792706334,34.03,-117.67,1.174
27680,6.3178,52.0,6.08515815085151,1.0634146341463415,538.0,2.865853658536585,37.9,-122.55,3.071
27681,2.7,22.0,4.824528301886793,1.0566037735849056,166.0,2.3849056603773584,36.6,-119.45,0.3
27682,4.1667,17.0,28.75614285714285,5.035714285714286,1503.0,9.534285714285714,35.62,-116.97,0.475
27683,6.0441,18.0,5.451117318435754,1.002770083102491,2571.0,2.641439205955335,37.44,-121.88,4.596
27684,5.8691,21.0,6.316614420062696,0.9623493975903614,1355.0,2.636363636363636,37.89,-122.02,2.563
27685,3.5388,25.0,3.2660687593423,1.1100244498777505,1613.0,2.732195409064156,33.89,-118.35,1.625
27686,4.5278,9.0,6.123924268502582,0.984198645598194,2569.0,2.99815157116451,38.66,-121.35,1.593
27687,3.8036,42.0,4.308641975308642,1.0070921985815602,792.0,1.475177304964539,34.09,-118.36,4.438
27688,3.2778,23.0,5.6937984496124034,1.1483050847457628,3157.0,4.075601374570447,33.71,-116.21,1.546
27689,2.5398,33.0,5.774418604651163,1.2325581395348837,1278.0,2.835443037974684,40.81,-124.29,0.842
27690,3.067,14.0,4.99009900990099,1.1014851485148516,1798.0,2.8613861386138613,36.07,-119.04,0.713
27691,3.5268,15.0,5.390625,1.0732940185341195,1325.0,2.05324459234609,38.7,-121.32,1.2
27692,8.0138,31.0,6.377202505219202,1.037769784172662,591.0,2.81767955801105,37.43,-122.22,5.00001
27693,2.7411,44.0,3.936507936507936,1.1587301587301588,573.0,2.688888888888889,34.07,-118.36,4.328
27694,3.2756,8.0,6.05158069164179,1.0838150289017123,4476.0,3.3975103734439838,34.07,-117.19,0.685
27695,9.2858,5.0,8.954732510288066,1.0522875816993464,1537.0,3.102880658436214,37.73,-121.92,4.385
27696,2.3375,26.0,5.260504201680672,1.058227848101266,753.0,2.947761194029851,36.78,-119.81,0.727
27697,1.9423,27.0,4.075242718446602,1.015242718446602,2659.0,4.43984962406015,33.76,-118.09,0.675
27698,7.8997,31.0,6.651837524553201,1.0131233595800524,1565.0,2.8489388535031845,34.07,-117.87,4.563
27699,12.3767,29.0,7.188888888888889,0.9722222222222222,1030.0,2.611111111111111,38.79,-121.99,5.00001
27700,3.4278,24.0,5.253073770491803,1.0311526479750777,1457.0,3.8488054602716426,33.89,-118.25,1.151
27701,2.6864,27.0,4.366720516962843,0.9382022471910112,1883.0,3.8382978723404255,37.29,-121.84,1.298
27702,3.6729,13.0,4.675097276264592,1.038860103626943,1057.0,1.927461139896373,34.11,-118.27,2.438
27703,4.7069,33.0,4.514344262295082,1.0546697038724373,1276.0,3.0,34.3,-118.47,2.239
27704,2.621,30.0,3.816770186335404,1.035016286644951,2067.0,4.214026602176542,33.94,-118.22,1.753
27705,2.5592,21.0,5.0756,1.1152,1684.0,2.98,36.09,-119.25,0.906
27706,2.4706,17.0,5.232273838630807,1.0880195599022005,2654.0,2.5232273838630808,39.97,-120.98,0.79
27707,3.8085,26.0,5.46095717884131,1.0078740157480317,2076.0,2.6448362720403025,33.81,-117.02,1.667
27708,2.267,15.0,4.79499072356215,1.0249110320284698,1973.0,3.010917030567686,32.69,-115.57,0.644
27709,3.6765,41.0,4.443661971830986,1.0338028169014084,1551.0,2.7151898734177213,34.13,-118.18,1.868
27710,4.2599,24.0,6.098360655737705,1.0149253731343284,2651.0,2.5720338983050848,37.51,-122.31,3.04
27711,6.6959,27.0,6.906474820143885,0.9774436090225564,1654.0,3.0315985130111525,37.36,-122.04,3.468
27712,10.7372,10.0,7.306581059390048,1.0354430379746835,844.0,2.4272151898734178,33.68,-117.79,5.00001
27713,10.1597,6.0,7.191441441441442,1.027027027027027,1234.0,2.7513513513513512,33.52,-117.68,5.00001
27714,5.0526,25.0,5.29388560157791,0.9565217391304348,1608.0,2.650130718954248,33.81,-118.04,2.258
27715,3.9226,43.0,5.533333333333333,1.102880658436214,852.0,3.13474025974026,34.04,-118.18,1.918
27716,3.2932,13.0,3.740406320541761,1.0984930032292788,2032.0,2.487632508833922,34.15,-118.12,2.232
27717,4.6069,23.0,3.718840579710145,1.0579710144927537,3887.0,2.085271317829457,33.78,-117.87,2.825
27718,4.5208,38.0,4.837313432835821,1.0394088669950738,1237.0,3.082089552238806,33.93,-118.07,1.617
27719,4.983,24.0,5.536013400335008,1.0938477580813348,1543.0,3.0975316074653825,37.72,-122.47,2.694
27720,4.0109,14.0,5.914606741573034,1.0379213483146068,719.0,2.4089403973509933,34.83,-119.16,2.483
27721,5.9254,25.0,5.746951219512195,1.0670731707317074,953.0,2.9054878048780486,33.76,-118.31,4.048
27722,3.4861,17.0,6.460504201680672,1.0627615062761506,740.0,2.781196581196581,38.02,-121.33,1.838
27723,3.5161,52.0,4.939130434782608,1.0782608695652174,349.0,2.079710144927536,34.09,-118.36,3.391
27724,2.8239,25.0,4.634866828080175,1.0809443507588532,3098.0,2.885864793678666,33.83,-118.29,1.62
27725,5.828,27.0,6.56420233463035,0.9426934097421203,879.0,3.193939393939394,33.68,-117.98,2.473
27726,1.7188,32.0,4.51063829787234,1.1560283687943262,1821.0,4.35904255319149,34.11,-117.32,0.632
27727,3.4844,12.0,4.24537037037037,1.0972222222222223,3251.0,1.9733333333333332,37.72,-121.92,2.333
27728,2.4167,43.0,5.425531914893617,1.0212765957446808,1206.0,2.9382978723404256,37.93,-121.16,1.028
27729,3.6467,16.0,4.326704545454546,1.0113636363636365,918.0,2.437037037037037,37.26,-121.94,2.114
27730,1.7158,38.0,4.463119709794437,1.079155672823219,1766.0,2.887709991158267,34.06,-117.27,0.846
27731,2.6178,34.0,3.916981132075472,1.0264150943396226,2661.0,4.320754716981132,34.2,-118.43,1.959
27732,3.0958,40.0,3.7243589743589753,1.064102564102564,1030.0,2.243589743589744,32.8,-117.25,1.136
27733,3.3941,17.0,5.81283422459893,1.228163992869875,784.0,1.6506238859180036,33.71,-118.29,1.281
27734,2.4263,43.0,3.564841498559078,0.9923954372623576,2923.0,3.9541984732824416,33.95,-118.22,1.944
27735,1.5561,41.0,3.889344262295082,1.1049180327868853,1371.0,2.762295081967213,37.95,-121.28,0.475
27736,3.4167,16.0,4.497902097902098,1.0274725274725274,1229.0,2.1728395061728394,33.87,-118.07,1.841
27737,2.4259,39.0,2.0413793103448272,1.066193853427896,1279.0,1.4385964912280702,34.06,-118.23,3.5
27738,3.7974,15.0,4.424050632911392,1.0651898734177212,715.0,2.6372549019607843,33.2,-117.26,1.653
27739,3.744,30.0,6.023529411764706,1.0,1200.0,2.911764705882353,37.63,-120.99,0.925
27740,2.5352,12.0,4.703412073490814,1.1075794621026895,1046.0,1.7592267135325133,34.59,-117.17,0.857
27741,3.0461,10.0,5.575129533678757,1.1256732495510977,1354.0,2.7316770186335404,35.76,-117.84,0.825
27742,2.1437,20.0,4.888217522658611,1.2620232172470978,1780.0,2.3866822429906542,34.12,-117.3,0.686
27743,3.0938,7.0,6.502212389380531,1.6015625,2266.0,2.567164179104477,36.96,-119.14,0.76
27744,1.847,6.0,3.6917885264341193,1.1106500691562933,2521.0,2.4785615491009683,34.1,-117.65,1.225
27745,6.2917,11.0,6.174964438122333,1.0381895332390385,987.0,3.4470377019748653,37.3,-122.01,2.791
27746,6.1099,45.0,4.709090909090909,0.9460227272727272,850.0,2.284090909090909,37.57,-122.33,2.686
27747,3.375,23.0,5.424778761061947,1.0534883720930233,828.0,3.0209302325581397,37.38,-121.89,2.403
27748,3.1002,19.0,3.7360594795539033,1.0588235294117647,1334.0,2.201183431952663,33.95,-118.37,1.431
27749,3.0651,32.0,5.602434077079107,1.1570680628272252,2924.0,4.774869109947644,33.92,-117.48,1.07
27750,4.375,5.0,4.933656957928803,0.9739696312364424,1729.0,2.7565597667638486,34.12,-118.22,2.122
